Date & Time;Conduct [uS/cm];Resist [ohm*cm];RawResist [ohm];Temp [C];OperTime [d];SerialNumber;I  [mA];I [mA];Latit GPS;Lontit GPS;Altit GPS [m];Battery [V];DeviceID
09.05.2013 22:30:00;1,8;555045;207639,7;16,99;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 22:35:00;1,8;549286,9;205485,6;16,96;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 22:40:00;1,8;554215,3;207329,3;16,94;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 22:45:00;1,8;548746,7;205283,5;16,97;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 22:50:00;1,8;562285,3;210348,2;16,99;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 22:55:00;1,8;556024,4;208006,1;17,01;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 23:00:00;1,8;563739,2;210892,1;17,03;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 23:05:00;1,8;554573,7;207463,4;17,04;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 23:10:00;1,8;560100,2;209530,8;17,03;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 23:15:00;1,8;552370,2;206639;17,05;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 23:20:00;1,8;562549,8;210447,2;17,04;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
09.05.2013 23:25:00;1,8;558909,1;209085,2;17;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 23:30:00;1,8;554532,7;207448;16,92;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 23:35:00;1,8;550167,2;205814,9;16,88;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 23:40:00;1,8;558852;209063,9;16,82;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 23:50:00;1,8;562577,3;210457,5;16,85;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 23:55:00;1,8;556561,8;208207,1;16,79;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 00:00:00;1,8;549585,2;208074,3;16,74;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 00:05:00;1,8;543862,8;203456,5;16,79;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 00:10:00;1,8;545804,2;206642,8;16,72;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 00:15:00;1,9;533605,3;202024,2;16,75;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,63;002C885B
10.05.2013 00:20:00;1,8;556675,1;208249,5;16,76;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 00:25:00;1,8;549324,6;205499,7;16,81;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 00:30:00;1,8;563548,3;210820,7;16,82;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 00:35:00;1,8;552780,2;206792,4;16,79;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 00:40:00;1,8;557682;211139,8;16,75;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 00:45:00;1,8;551725,5;208884,6;16,72;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,67;002C885B
10.05.2013 00:50:00;1,8;556681,1;210760,8;16,68;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 00:55:00;1,8;554670,8;209999,7;16,7;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 01:00:00;1,9;537146,7;203365;16,75;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 01:05:00;1,8;553352,9;207006,7;16,8;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 01:10:00;1,8;562029,5;210252,5;16,84;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 01:15:00;1,8;545328,9;204004,9;16,89;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,61;002C885B
10.05.2013 01:20:00;1,8;553156,3;206933,1;16,93;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 01:25:00;1,8;554767,4;207535,8;17;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 01:30:00;1,8;549728,6;205650,8;16,94;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 01:35:00;1,8;561303,9;209981,1;16,92;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 01:40:00;1,8;560282;209598,8;16,92;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 01:45:00;1,8;563640,4;210855,2;16,94;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
10.05.2013 01:50:00;1,8;548400,2;205153,9;16,97;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 01:55:00;1,8;566066,2;211762,7;17,02;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 02:00:00;1,8;553000,4;206874,8;17,06;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 02:05:00;1,8;565301;211476,4;17,15;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 02:10:00;1,8;555770,8;207911,2;17,16;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 02:15:00;1,8;556972,6;208360,8;17,16;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
10.05.2013 02:20:00;1,8;555704,5;207886,4;17,06;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 02:25:00;1,8;545635,2;204119,5;17,14;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 02:30:00;1,8;548746,4;205283,4;17,21;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 02:35:00;1,8;554698,8;205068,9;17,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 02:40:00;1,8;561458,9;207568,1;17,34;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 02:45:00;1,7;583791,9;215824,4;17,32;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
10.05.2013 02:50:00;1,8;564437,9;208669,4;17,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 02:55:00;1,8;560707;207290,1;17,26;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 03:00:00;1,8;564796,7;208802;17,32;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 03:05:00;1,8;566818,4;209549,4;17,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 03:10:00;1,8;556125,4;205596,3;17,29;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 03:15:00;1,8;548752,9;205285,8;17,25;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,61;002C885B
10.05.2013 03:20:00;1,8;560653,4;207270,3;17,26;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 03:25:00;1,8;565610,9;209103;17,27;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 03:30:00;1,8;556495,4;208182,3;17,23;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 03:35:00;1,8;565915;211706,1;17,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 03:40:00;1,8;557628,4;208606,1;17,23;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 03:45:00;1,8;559142,6;206711,7;17,26;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
10.05.2013 03:50:00;1,8;563098,9;208174,3;17,29;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 03:55:00;1,8;558431,4;206448,8;17,27;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 04:00:00;1,8;554606,5;207475,6;17,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 04:05:00;1,8;564304,6;211103,7;17,1;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 04:10:00;1,8;557629,3;208606,4;17,13;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 04:15:00;1,8;568592,5;212707,7;17,13;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
10.05.2013 04:20:00;1,8;565388,6;211509,2;17,06;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 04:25:00;1,8;554224,4;207332,7;17,05;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 04:30:00;1,8;555584,7;207841,6;17,17;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 04:35:00;1,8;554123;207294,8;17,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 04:40:00;1,8;552344,7;206629,5;17,11;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 04:45:00;1,8;564241,2;211079,9;17,06;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
10.05.2013 04:50:00;1,8;548354,8;205136,9;17,1;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 04:55:00;1,8;559746,7;209398,6;17,14;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 05:00:00;1,8;543476,1;203311,8;17,13;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 05:05:00;1,8;559371,6;209258,2;17,23;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 05:10:00;1,8;557046,2;208388,3;17,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 05:15:00;1,7;576948,9;215833,8;17,09;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
10.05.2013 05:20:00;1,8;551551,8;206332,9;17;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 05:25:00;1,8;543554,9;203341,3;16,95;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 05:30:00;1,8;555497,3;207808,9;16,85;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 05:35:00;1,8;557264,1;208469,8;16,76;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 05:40:00;1,8;549838,2;205691,8;16,77;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 05:45:00;1,8;548033,2;207486,7;16,71;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
10.05.2013 05:50:00;1,8;552470,8;209166,8;16,65;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 05:55:00;1,8;547961,7;207459,6;16,64;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 06:00:00;1,8;548699,9;207739,1;16,69;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 06:05:00;1,8;554637,9;207487,4;16,79;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 06:10:00;1,8;566813,6;212042,2;16,88;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 06:15:00;1,8;563370,2;210754,1;16,93;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 06:20:00;1,8;548044;205020,6;16,87;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 06:25:00;1,8;544360,5;203642,6;16,82;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 06:30:00;1,8;559101,6;209157,2;16,85;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 06:35:00;1,8;557015,4;208376,8;16,86;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 06:45:00;1,8;556086,3;208029,2;16,93;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 06:50:00;1,8;559511,7;209310,7;17,03;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 06:55:00;1,8;557174,7;208436,4;17,07;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 07:00:00;1,8;549438,6;205542,4;17,06;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 07:05:00;1,8;555213,2;207702,6;17,07;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 07:10:00;1,8;562484,8;210422,9;17,1;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 07:15:00;1,8;553481,9;207054,9;17,1;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 07:20:00;1,8;562127;210289;17,11;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 07:25:00;1,8;552407,2;206652,9;17,14;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 07:30:00;1,8;553167;206937,1;17,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 07:35:00;1,8;544960,4;203867,1;17,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 07:40:00;1,8;560562,8;209703,9;17,14;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,63;002C885B
10.05.2013 07:45:00;1,8;560531,3;209692,1;17,1;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 07:50:00;1,8;568877,7;212814,4;17,12;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 07:55:00;1,8;553139,5;206926,8;17,11;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 08:00:00;1,8;555575,9;207838,3;17,12;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 08:05:00;1,8;551288,7;206234,5;17,12;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 08:10:00;1,8;553777,2;207165,4;17,12;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,66;002C885B
10.05.2013 08:15:00;1,8;560531;209692;17,16;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 08:20:00;1,8;560374,4;209633,4;17,16;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 08:25:00;1,8;550875,2;206079,8;17,14;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 08:30:00;1,8;563972,5;210979,4;17,17;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 08:35:00;1,8;557631,7;208607,4;17,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 08:45:00;1,8;563064,6;210639,8;17,21;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 08:50:00;1,8;561174,1;209932,6;17,22;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 08:55:00;1,8;560866,2;207348,9;17,27;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 09:00:00;1,8;565731,7;209147,7;17,29;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 09:05:00;1,7;577658,8;213557;17,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 09:10:00;1,8;567110,2;209657,3;17,34;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,61;002C885B
10.05.2013 09:15:00;1,8;570364,5;210860,4;17,3;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 09:20:00;1,8;552479,2;204248,3;17,35;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 09:25:00;1,8;563358,9;208270,5;17,37;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 09:30:00;1,8;562951,8;208120;17,37;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 09:35:00;1,8;569878,6;210680,8;17,32;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 09:40:00;1,7;579584,7;214269;17,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,63;002C885B
10.05.2013 09:45:00;1,7;572994,5;211832,7;17,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 09:50:00;1,8;557496,7;206103,2;17,33;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 09:55:00;1,8;567223,6;209699,2;17,34;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 10:00:00;1,8;562939,8;208115,5;17,38;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 10:05:00;1,7;573238,8;211923;17,43;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 10:10:00;1,8;566546,2;209448,8;17,48;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,67;002C885B
10.05.2013 10:15:00;1,8;569395,8;210502,3;17,58;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 10:20:00;1,8;565016,5;208883,3;17,69;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 10:25:00;1,8;570594,1;208492,4;17,79;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 10:30:00;1,7;571584,6;208854,3;17,89;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 10:35:00;1,7;579295,2;211671,8;18,03;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 10:40:00;1,7;579555,6;211766,9;18,11;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
10.05.2013 10:45:00;1,7;586929,3;214461,2;18,21;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 10:50:00;1,7;585909,2;211627,7;18,27;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 10:55:00;1,7;592490,9;214005;18,34;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 11:00:00;1,7;595601,7;215128,6;18,44;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 11:05:00;1,7;594065,4;214573,7;18,48;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 11:10:00;1,6;607557,3;219446,9;18,56;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,61;002C885B
10.05.2013 11:15:00;17,3;57813,6;20882;18,26;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 11:20:00;1,7;601289,2;214714,9;18,8;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 11:25:00;1,7;593391,6;216822,5;18,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
10.05.2013 11:30:00;1,7;584421,8;213545;17,88;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 11:35:00;1,7;595678,4;217658,1;17,79;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 11:40:00;1,7;596913,2;218109,3;17,78;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 11:45:00;1,7;591372,4;216084,7;17,86;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 11:50:00;1,7;584378,2;213529,1;17,86;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 11:55:00;1,7;600100,2;219273,8;17,82;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 12:00:00;1,7;591682,9;218741,7;17,74;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 12:05:00;1,7;586436;216801,9;17,63;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 12:10:00;1,7;579361,4;214186,5;17,53;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 12:15:00;1,7;592544,6;219060,2;17,45;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 12:20:00;1,7;581603,9;215015,5;17,41;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 12:25:00;1,7;582427;215319,8;17,4;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 12:30:00;1,7;579341,7;214179,2;17,42;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 12:35:00;1,7;581651,9;215033,3;17,42;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 12:40:00;1,8;563169,7;208200,5;17,41;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 12:45:00;1,7;590000,6;218119,7;17,43;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 12:50:00;1,7;572433,4;211625,3;17,44;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 12:55:00;1,7;583859,6;215849,4;17,54;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
10.05.2013 13:00:00;1,8;567150,9;209672,3;17,62;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 13:05:00;1,8;570648,5;210965,4;17,64;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 13:10:00;1,7;579662,5;214297,8;17,66;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 13:15:00;1,8;565342,8;209003,9;17,73;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 13:20:00;1,7;589332,8;215339,5;17,84;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 13:25:00;1,7;590471,2;215755,4;17,99;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 13:30:00;1,7;600440,3;219398,1;18,11;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 13:35:00;1,7;594086,6;217076,5;18,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 13:40:00;1,7;589564,9;212948,1;18,26;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 13:45:00;1,7;597888,6;218465,7;18,15;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 13:50:00;1,7;597710,5;218400,6;17,9;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,64;002C885B
10.05.2013 13:55:00;1,7;576852,1;213258,8;17,65;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 14:00:00;1,7;581126,4;214839;17,46;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 14:05:00;1,7;578604,5;213906,7;17,38;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 14:10:00;1,8;561735,3;207670,2;17,35;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 14:15:00;1,7;572736;211737,1;17,41;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 14:20:00;1,7;580870;214744,2;17,48;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,67;002C885B
10.05.2013 14:25:00;1,7;577252,7;213406,9;17,56;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 14:30:00;1,8;570306,6;210839;17,62;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 14:35:00;1,7;577601,8;213536;17,67;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 14:40:00;1,7;581575,8;215005,1;17,73;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 14:45:00;1,7;574314;209851,6;17,81;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 14:50:00;1,7;588985;215212,4;17,86;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,61;002C885B
10.05.2013 14:55:00;1,7;576435,4;210626,8;17,9;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 15:00:00;1,7;577910,3;211165,7;17,96;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 15:05:00;1,7;576555,8;210670,8;17,95;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 15:10:00;1,7;578594,7;211415,8;17,94;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 15:15:00;1,7;587375,3;214624,2;17,95;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 15:20:00;1,7;596313,3;217890,1;17,99;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,62;002C885B
10.05.2013 15:25:00;1,7;590803,3;215876,8;18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 15:30:00;1,7;582769,3;212941,2;18,02;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 15:35:00;1,7;584762,3;213669,4;18,07;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 15:40:00;1,7;592124,6;216359,5;18,1;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 15:45:00;1,7;587924,2;214824,8;18,13;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
