Date & Time;Höhe  [m];I [mA];Latit GPS;Lontit GPS;Altit GPS [m];Battery [V];DeviceID
10.01.2014 04:09:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:10:00;0,0175;4,58;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:11:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:12:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:13:00;0,0178;4,6;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:14:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:15:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:16:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:17:00;0,0181;4,6;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:18:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:19:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:20:00;0,0184;4,61;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:21:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:22:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:23:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:24:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:25:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:26:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:27:00;0,0176;4,59;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:28:00;0,018;4,6;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:29:00;0,0175;4,58;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:30:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:31:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:32:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:33:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:34:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:35:00;0,0181;4,6;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:36:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:37:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:38:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:39:00;0,018;4,6;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:40:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:41:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:42:00;0,0184;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:43:00;0,0181;4,6;52.5402066 N;13.5171733 E;105;2,61;002C8A4B
10.01.2014 04:44:00;0,0181;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:45:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:46:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:47:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:48:00;0,0184;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:49:00;0,0184;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:50:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:51:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:52:00;0,0189;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:53:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:54:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:55:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:56:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:57:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:58:00;0,019;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 04:59:00;0,019;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:00:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:01:00;0,0176;4,59;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:02:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:03:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:04:00;0,0181;4,6;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:05:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:06:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:07:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:08:00;0,0187;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:09:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:10:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:11:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:12:00;0,0181;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:13:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:14:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:15:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:16:00;0,0184;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:17:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:18:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:19:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:20:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:21:00;0,018;4,6;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:22:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:23:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:24:00;0,0187;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:25:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:26:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:27:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:28:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:29:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:30:00;0,0187;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:31:00;0,0184;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:32:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:33:00;0,0184;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:34:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:35:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:36:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:37:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:38:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:39:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:40:00;0,0189;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:41:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:42:00;0,0184;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:43:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:44:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:45:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:46:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:47:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:48:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:49:00;0,0187;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:50:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:51:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:52:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:53:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:54:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:55:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:56:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:57:00;0,0189;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:58:00;0,018;4,6;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 05:59:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:00:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:01:00;0,019;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:02:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:03:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:04:00;0,0194;4,65;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:05:00;0,0208;4,7;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:06:00;0,0211;4,71;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:07:00;0,021;4,7;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:08:00;0,0208;4,69;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:09:00;0,0205;4,68;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:10:00;0,0204;4,68;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:11:00;0,0204;4,68;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:12:00;0,0195;4,65;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:13:00;0,0195;4,65;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:14:00;0,0203;4,68;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:15:00;0,02;4,67;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:16:00;0,0192;4,64;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:17:00;0,0195;4,65;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:18:00;0,0193;4,65;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:19:00;0,0195;4,65;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:20:00;0,0197;4,66;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:21:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:22:00;0,019;4,64;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:23:00;0,0189;4,63;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:24:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:25:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:26:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:27:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:28:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:29:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:30:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:31:00;0,019;4,64;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:32:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:33:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:34:00;0,0189;4,63;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:35:00;0,0184;4,61;52.5402066 N;13.5171733 E;105;2,6;002C8A4B
10.01.2014 06:36:00;0,0181;4,61;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:37:00;0,0184;4,61;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:38:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:39:00;0,018;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:40:00;0,0178;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:41:00;0,0178;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:42:00;0,0178;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:43:00;0,018;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:44:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:45:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:46:00;0,0181;4,61;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:47:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:48:00;0,0181;4,61;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:49:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:50:00;0,0181;4,61;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:51:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:52:00;0,018;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:53:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:54:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:55:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:56:00;0,0178;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:57:00;0,0176;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:58:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 06:59:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:00:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:01:00;0,0172;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:02:00;0,0176;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:03:00;0,0176;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:04:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:05:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:06:00;0,0178;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:07:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:08:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:09:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:10:00;0,0175;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:11:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:12:00;0,0176;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:13:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:14:00;0,0175;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:15:00;0,0175;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:16:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:17:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:18:00;0,0175;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:19:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:20:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:21:00;0,0176;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:22:00;0,0175;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:23:00;0,0175;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:24:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:25:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:26:00;0,0176;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:27:00;0,0169;4,56;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:28:00;0,0172;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:29:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:30:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:31:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:32:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:33:00;0,0175;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:34:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:35:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:36:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:37:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:38:00;0,0175;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:39:00;0,0176;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:40:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:41:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:42:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:43:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:44:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:45:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:46:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:47:00;0,0175;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:48:00;0,0178;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:49:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:50:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:51:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:52:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:53:00;0,0175;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:54:00;0,0175;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:55:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:56:00;0,0176;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:57:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:58:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 07:59:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:00:00;0,0172;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:01:00;0,0172;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:02:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:03:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:04:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:05:00;0,0172;4,57;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:06:00;0,0172;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:07:00;0,0172;4,58;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:08:00;0,0171;4,57;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:09:00;0,0176;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:10:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:11:00;0,0176;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:12:00;0,0176;4,59;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:13:00;0,0171;4,57;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:14:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:15:00;0,0176;4,59;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:16:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:17:00;0,0178;4,6;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:18:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:19:00;0,0171;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:20:00;0,0172;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:21:00;0,0171;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:22:00;0,0168;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:23:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:24:00;0,0166;4,55;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:25:00;0,0171;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:26:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:27:00;0,0167;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:28:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:29:00;0,0168;4,56;52.5402066 N;13.5171733 E;105;2,59;002C8A4B
10.01.2014 08:30:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:31:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:32:00;0,0172;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:33:00;0,0172;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:34:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:35:00;0,0168;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:36:00;0,0167;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:37:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:38:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:39:00;0,0172;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:40:00;0,0172;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:41:00;0,0168;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
